/Applications/Rider.app/Contents/lib/ReSharperHost/macos-x64/dotnet/dotnet exec /Applications/Rider.app/Contents/lib/ReSharperHost/JetBrains.Debugger.Worker.exe --mode=client --frontend-port=62193 --plugins=/Applications/Rider.app/Contents/plugins/rider-unity/dotnetDebuggerWorker
log4net: Configuration update mode [Merge].
log4net: Logger [root] Level string is [DEBUG].
log4net: Logger [root] level set to [name="DEBUG",value=30000].
log4net: Loading Appender [ConsoleAppender] type: [log4net.Appender.ConsoleAppender]
log4net: Setting Property [Threshold] to Level value [DEBUG]
log4net: Converter [message] Option [] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Converter [newline] Option [] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Setting Property [ConversionPattern] to String value [%d [%t] %-5p %c - %m%n]
log4net: Converter [d] Option [] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Converter [literal] Option [ [] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Converter [t] Option [] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Converter [literal] Option [] ] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Converter [p] Option [] Format [min=5,max=2147483647,leftAlign=True]
log4net: Converter [literal] Option [ ] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Converter [c] Option [] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Converter [literal] Option [ - ] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Converter [m] Option [] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Converter [n] Option [] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Setting Property [Layout] to object [log4net.Layout.PatternLayout]
log4net: Created Appender [ConsoleAppender]
log4net: Adding appender named [ConsoleAppender] to logger [root].
log4net: Hierarchy Threshold []
2022-02-08 15:30:49,379 [6] INFO  producer.Program - rdkafka#producer-1-[thrd::0/internal]: :0/internal: Enter main broker thread
2022-02-08 15:31:03,736 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Transactional API called: commit_transaction (ack) (in txn state CommitNotAcked, idemp state Assigned)
2022-02-08 15:31:03,736 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Committed transaction now acked by application
2022-02-08 15:31:03,736 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Transaction successfully committed
2022-02-08 15:31:03,736 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Transaction state change CommitNotAcked -> Ready
2022-02-08 15:31:03,736 [1] INFO  producer.Program - Transaction committed
2022-02-08 15:31:03,736 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Transaction state change Ready -> InTransaction
2022-02-08 15:31:03,736 [1] INFO  producer.Program - Producer began one transaction
2022-02-08 15:31:03,736 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Marked topic [2] as part of transaction: scheduling registration
2022-02-08 15:31:03,736 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Marked topic [0] as part of transaction: not scheduling registration
2022-02-08 15:31:03,736 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Marked topic [1] as part of transaction: not scheduling registration
2022-02-08 15:31:03,736 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Marked topic [3] as part of transaction: not scheduling registration
2022-02-08 15:31:03,737 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/2: Registering partitions with transaction
2022-02-08 15:31:03,737 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Sent AddPartitionsToTxnRequest (v0, 78 bytes @ 0, CorrId 157)
2022-02-08 15:31:03,758 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Received AddPartitionsToTxnResponse (v0, 43 bytes, CorrId 157, rtt 20.85ms)
2022-02-08 15:31:03,758 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/2: AddPartitionsToTxn response: partition "topic": [2]: Broker: Producer attempted to update a transaction while another concurrent operation on the same transaction was ongoing
2022-02-08 15:31:03,778 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/2: Registering partitions with transaction
2022-02-08 15:31:03,779 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Sent AddPartitionsToTxnRequest (v0, 78 bytes @ 0, CorrId 158)
2022-02-08 15:31:03,790 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Received AddPartitionsToTxnResponse (v0, 43 bytes, CorrId 158, rtt 11.55ms)
2022-02-08 15:31:03,790 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/2: AddPartitionsToTxn response: partition "topic": [2]: Broker: Producer attempted to update a transaction while another concurrent operation on the same transaction was ongoing
2022-02-08 15:31:03,811 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/2: Registering partitions with transaction
2022-02-08 15:31:03,812 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Sent AddPartitionsToTxnRequest (v0, 78 bytes @ 0, CorrId 159)
2022-02-08 15:31:03,932 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Received AddPartitionsToTxnResponse (v0, 43 bytes, CorrId 159, rtt 120.58ms)
2022-02-08 15:31:03,932 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/2: AddPartitionsToTxn response: partition "topic": [2]: Broker: Producer attempted to update a transaction while another concurrent operation on the same transaction was ongoing
2022-02-08 15:31:03,953 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/2: Registering partitions with transaction
2022-02-08 15:31:03,953 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Sent AddPartitionsToTxnRequest (v0, 78 bytes @ 0, CorrId 160)
2022-02-08 15:31:03,981 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Received AddPartitionsToTxnResponse (v0, 43 bytes, CorrId 160, rtt 28.35ms)
2022-02-08 15:31:03,981 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/2: AddPartitionsToTxn response: partition "topic": [2]: Broker: Producer attempted to update a transaction while another concurrent operation on the same transaction was ongoing
2022-02-08 15:31:04,005 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/2: Registering partitions with transaction
2022-02-08 15:31:04,005 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Sent AddPartitionsToTxnRequest (v0, 78 bytes @ 0, CorrId 161)
2022-02-08 15:31:04,058 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Received AddPartitionsToTxnResponse (v0, 43 bytes, CorrId 161, rtt 52.88ms)
2022-02-08 15:31:04,058 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: topic [2] registered with transaction
2022-02-08 15:31:04,058 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: topic [0] registered with transaction
2022-02-08 15:31:04,058 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: topic [1] registered with transaction
2022-02-08 15:31:04,059 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: topic [3] registered with transaction
2022-02-08 15:31:04,059 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: topic [1]: Produce MessageSet with 4 message(s) (144 bytes, ApiVersion 7, MsgVersion 2, MsgId 46, BaseSeq 45, PID{Id:0,Epoch:0}, uncompressed)
2022-02-08 15:31:04,059 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: topic [0]: Produce MessageSet with 4 message(s) (144 bytes, ApiVersion 7, MsgVersion 2, MsgId 53, BaseSeq 52, PID{Id:0,Epoch:0}, uncompressed)
2022-02-08 15:31:04,059 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: Sent ProduceRequest (v7, 210 bytes @ 0, CorrId 34)
2022-02-08 15:31:04,059 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: Sent ProduceRequest (v7, 210 bytes @ 0, CorrId 37)
2022-02-08 15:31:04,059 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: topic [3]: Produce MessageSet with 1 message(s) (82 bytes, ApiVersion 7, MsgVersion 2, MsgId 36, BaseSeq 35, PID{Id:0,Epoch:0}, uncompressed)
2022-02-08 15:31:04,059 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: Sent ProduceRequest (v7, 148 bytes @ 0, CorrId 38)
2022-02-08 15:31:04,059 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: topic [2]: Produce MessageSet with 1 message(s) (82 bytes, ApiVersion 7, MsgVersion 2, MsgId 39, BaseSeq 38, PID{Id:0,Epoch:0}, uncompressed)
2022-02-08 15:31:04,059 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: Sent ProduceRequest (v7, 148 bytes @ 0, CorrId 35)
2022-02-08 15:31:04,082 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: Received ProduceResponse (v7, 49 bytes, CorrId 37, rtt 22.92ms)
2022-02-08 15:31:04,082 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: topic [0]: MessageSet with 4 message(s) (MsgId 53, BaseSeq 52) delivered
2022-02-08 15:31:04,082 [1] DEBUG producer.Program - Delivery : NoError - Success | Message : key-84 - value-84 | Metadata : topic [[0]] - 70
2022-02-08 15:31:04,082 [1] DEBUG producer.Program - Delivery : NoError - Success | Message : key-92 - value-73 | Metadata : topic [[0]] - 71
2022-02-08 15:31:04,082 [1] DEBUG producer.Program - Delivery : NoError - Success | Message : key-25 - value-92 | Metadata : topic [[0]] - 72
2022-02-08 15:31:04,082 [1] DEBUG producer.Program - Delivery : NoError - Success | Message : key-2 - value-33 | Metadata : topic [[0]] - 73
2022-02-08 15:31:04,093 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: Received ProduceResponse (v7, 49 bytes, CorrId 34, rtt 34.50ms)
2022-02-08 15:31:04,093 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: topic [1]: MessageSet with 4 message(s) (MsgId 46, BaseSeq 45) delivered
2022-02-08 15:31:04,093 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-28 - value-33 | Metadata : topic [[1]] - 62
2022-02-08 15:31:04,094 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-16 - value-15 | Metadata : topic [[1]] - 63
2022-02-08 15:31:04,094 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-56 - value-34 | Metadata : topic [[1]] - 64
2022-02-08 15:31:04,094 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-61 - value-6 | Metadata : topic [[1]] - 65
2022-02-08 15:31:04,151 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: Received ProduceResponse (v7, 49 bytes, CorrId 35, rtt 92.39ms)
2022-02-08 15:31:04,151 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: topic [2]: MessageSet with 1 message(s) (MsgId 39, BaseSeq 38) delivered
2022-02-08 15:31:04,152 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-79 - value-71 | Metadata : topic [[2]] - 52
2022-02-08 15:31:04,157 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: Received ProduceResponse (v7, 49 bytes, CorrId 38, rtt 98.35ms)
2022-02-08 15:31:04,157 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: topic [3]: MessageSet with 1 message(s) (MsgId 36, BaseSeq 35) delivered
2022-02-08 15:31:04,157 [1] DEBUG producer.Program - Delivery : NoError - Success | Message : key-43 - value-57 | Metadata : topic [[3]] - 51
2022-02-08 15:31:04,157 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Transactional API called: commit_transaction (begin) (in txn state InTransaction, idemp state Assigned)
2022-02-08 15:31:04,158 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Transaction state change InTransaction -> BeginCommit
2022-02-08 15:31:04,158 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Flushing 0 outstanding message(s) prior to commit
2022-02-08 15:31:04,158 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Transaction commit message flush complete
2022-02-08 15:31:04,158 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Transactional API called: commit_transaction (in txn state BeginCommit, idemp state Assigned)
2022-02-08 15:31:04,158 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Transaction state change BeginCommit -> CommittingTransaction
2022-02-08 15:31:04,158 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Sent EndTxnRequest (v1, 48 bytes @ 0, CorrId 162)
2022-02-08 15:31:04,179 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Received EndTxnResponse (v1, 6 bytes, CorrId 162, rtt 21.19ms)
2022-02-08 15:31:04,179 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: EndTxn returned NO_ERROR in state CommittingTransaction (may_retry=true)
2022-02-08 15:31:04,179 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Transaction state change CommittingTransaction -> CommitNotAcked
2022-02-08 15:31:04,179 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Transactional API called: commit_transaction (ack) (in txn state CommitNotAcked, idemp state Assigned)
2022-02-08 15:31:04,179 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Committed transaction now acked by application
2022-02-08 15:31:04,179 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Transaction successfully committed
2022-02-08 15:31:04,179 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Transaction state change CommitNotAcked -> Ready
2022-02-08 15:31:04,179 [1] INFO  producer.Program - Transaction committed
2022-02-08 15:31:04,180 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Transaction state change Ready -> InTransaction
2022-02-08 15:31:04,180 [1] INFO  producer.Program - Producer began one transaction
2022-02-08 15:31:04,180 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Marked topic [2] as part of transaction: scheduling registration
2022-02-08 15:31:04,180 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Marked topic [3] as part of transaction: not scheduling registration
2022-02-08 15:31:04,180 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Marked topic [1] as part of transaction: not scheduling registration
2022-02-08 15:31:04,180 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Marked topic [0] as part of transaction: not scheduling registration
2022-02-08 15:31:04,181 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/2: Registering partitions with transaction
2022-02-08 15:31:04,181 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Sent AddPartitionsToTxnRequest (v0, 78 bytes @ 0, CorrId 163)
2022-02-08 15:31:04,186 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Received AddPartitionsToTxnResponse (v0, 43 bytes, CorrId 163, rtt 4.69ms)
2022-02-08 15:31:04,186 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/2: AddPartitionsToTxn response: partition "topic": [2]: Broker: Producer attempted to update a transaction while another concurrent operation on the same transaction was ongoing
2022-02-08 15:31:04,208 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/2: Registering partitions with transaction
2022-02-08 15:31:04,209 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Sent AddPartitionsToTxnRequest (v0, 78 bytes @ 0, CorrId 164)
2022-02-08 15:31:04,221 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Received AddPartitionsToTxnResponse (v0, 43 bytes, CorrId 164, rtt 12.80ms)
2022-02-08 15:31:04,222 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/2: AddPartitionsToTxn response: partition "topic": [2]: Broker: Producer attempted to update a transaction while another concurrent operation on the same transaction was ongoing
2022-02-08 15:31:04,244 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/2: Registering partitions with transaction
2022-02-08 15:31:04,244 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Sent AddPartitionsToTxnRequest (v0, 78 bytes @ 0, CorrId 165)
2022-02-08 15:31:04,263 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Received AddPartitionsToTxnResponse (v0, 43 bytes, CorrId 165, rtt 19.05ms)
2022-02-08 15:31:04,265 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/2: AddPartitionsToTxn response: partition "topic": [2]: Broker: Producer attempted to update a transaction while another concurrent operation on the same transaction was ongoing
2022-02-08 15:31:04,285 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/2: Registering partitions with transaction
2022-02-08 15:31:04,286 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Sent AddPartitionsToTxnRequest (v0, 78 bytes @ 0, CorrId 166)
2022-02-08 15:31:04,322 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Received AddPartitionsToTxnResponse (v0, 43 bytes, CorrId 166, rtt 36.36ms)
2022-02-08 15:31:04,322 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: topic [2] registered with transaction
2022-02-08 15:31:04,322 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: topic [3] registered with transaction
2022-02-08 15:31:04,322 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: topic [1] registered with transaction
2022-02-08 15:31:04,322 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: topic [0] registered with transaction
2022-02-08 15:31:04,322 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: topic [3]: Produce MessageSet with 3 message(s) (124 bytes, ApiVersion 7, MsgVersion 2, MsgId 37, BaseSeq 36, PID{Id:0,Epoch:0}, uncompressed)
2022-02-08 15:31:04,322 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: topic [1]: Produce MessageSet with 3 message(s) (124 bytes, ApiVersion 7, MsgVersion 2, MsgId 50, BaseSeq 49, PID{Id:0,Epoch:0}, uncompressed)
2022-02-08 15:31:04,322 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: Sent ProduceRequest (v7, 190 bytes @ 0, CorrId 39)
2022-02-08 15:31:04,322 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: Sent ProduceRequest (v7, 190 bytes @ 0, CorrId 36)
2022-02-08 15:31:04,322 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: topic [0]: Produce MessageSet with 2 message(s) (103 bytes, ApiVersion 7, MsgVersion 2, MsgId 57, BaseSeq 56, PID{Id:0,Epoch:0}, uncompressed)
2022-02-08 15:31:04,323 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: topic [2]: Produce MessageSet with 2 message(s) (103 bytes, ApiVersion 7, MsgVersion 2, MsgId 40, BaseSeq 39, PID{Id:0,Epoch:0}, uncompressed)
2022-02-08 15:31:04,323 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: Sent ProduceRequest (v7, 169 bytes @ 0, CorrId 37)
2022-02-08 15:31:04,323 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: Sent ProduceRequest (v7, 169 bytes @ 0, CorrId 40)
2022-02-08 15:31:04,361 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: Received ProduceResponse (v7, 49 bytes, CorrId 36, rtt 38.03ms)
2022-02-08 15:31:04,361 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: topic [1]: MessageSet with 3 message(s) (MsgId 50, BaseSeq 49) delivered
2022-02-08 15:31:04,361 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-89 - value-43 | Metadata : topic [[1]] - 67
2022-02-08 15:31:04,361 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-35 - value-75 | Metadata : topic [[1]] - 68
2022-02-08 15:31:04,361 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-77 - value-98 | Metadata : topic [[1]] - 69
2022-02-08 15:31:04,393 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: Received ProduceResponse (v7, 49 bytes, CorrId 39, rtt 70.81ms)
2022-02-08 15:31:04,394 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: topic [3]: MessageSet with 3 message(s) (MsgId 37, BaseSeq 36) delivered
